lat,lon,type,name,tags
49.2752827,-123.0799686,art,Fine Art Framing,"{'opening_hours': 'Mo-Fr 09:00-17:00', 'website': 'https://www.fineartframing.ca/', 'addr:housenumber': 'Studio 100 1000', 'addr:street': 'Parker Street', 'phone': '+1-604-251-6101'}"
49.264314,-123.173526,supermarket,Parthenon Market,"{'website': 'https://www.parthenonmarket.ca/', 'addr:housenumber': '3089', 'phone': '+1-604-733-4191', 'opening_hours': 'Mo-Su 10:00-19:00', 'cuisine': 'greek', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
49.2563195,-123.1853614,alcohol,BC Liquor Store,"{'brand:wikidata': 'Q43079557', 'brand': 'BC Liquor Store', 'brand:wikipedia': 'en:BC Liquor Stores'}"
49.256141,-123.185072,cannabis,La Canapa Boutique Dunbar,"{'payment:mastercard': 'yes', 'addr:province': 'BC', 'website': 'https://lacanapa.ca', 'payment:credit_cards': 'yes', 'payment:cash': 'yes', 'opening_hours:covid19': 'open', 'payment:visa': 'yes', 'addr:postcode': 'V6S 2C2', 'operator': 'La Canapa Boutique', 'addr:city': 'Vancouver', 'addr:housenumber': '3432', 'phone': '+1-604-222-2420', 'opening_hours': 'Mo-Sa 10:00-22:00', 'addr:street': 'Dunbar Street', 'payment:debit_cards': 'yes'}"
49.2610476,-123.1384475,clothes,Boboli,"{'opening_hours': 'Mo-Fr 09:30-18:00; Sa 10:00-18:00; Su 10:00-18:00', 'addr:housenumber': '2776', 'addr:street': 'Granville Street'}"
49.2609111,-123.138452,clothes,Bacci's,"{'addr:housenumber': '2788', 'addr:street': 'Granville Street'}"
49.2604006,-123.1384081,confectionery,Daniel Le Chocolat Belge,"{'addr:housenumber': '2829', 'addr:street': 'Granville Street'}"
49.2594063,-123.1384083,clothes,Lords,"{'addr:housenumber': '2932', 'addr:street': 'Granville Street'}"
49.2592733,-123.1384403,clothes,Dianes Lingerie,"{'addr:housenumber': '2950', 'clothes': 'underwear', 'addr:street': 'Granville Street'}"
49.2584136,-123.1390129,art,Bau-xi Gallery,"{'opening_hours': 'Mo-Sa 10:00-17:30; Su 12:00-16:00', 'website': 'https://bau-xi.com/', 'addr:housenumber': '3045', 'addr:street': 'Granville Street'}"
49.2601106,-123.1389453,shoes,Freedman Shoes,"{'addr:housenumber': '2867', 'addr:street': 'Granville Street'}"
49.2599638,-123.1389457,clothes,TNA,"{'addr:housenumber': '2899', 'addr:street': 'Granville Street'}"
49.2587991,-123.138967,clothes,La Vie en Rose,"{'brand:wikidata': 'Q4950452', 'brand': 'La Vie en Rose', 'brand:wikipedia': 'en:Boutique La Vie en Rose', 'clothes': 'underwear;women'}"
49.258637,-123.1389691,art,Winsor Gallery,"{'website': 'www.winsorgallery.com', 'addr:housenumber': '3025', 'addr:street': 'Granville Street'}"
49.258494,-123.13903379999999,gift,18karat,"{'addr:housenumber': '3039', 'addr:street': 'Granville Street'}"
49.2515756,-123.101188,clothes,Barefoot Contessa,"{'addr:housenumber': '3715', 'addr:street': 'Main Street'}"
49.2513787,-123.1006642,gift,Front And Company,"{'opening_hours': 'Mo-Su 11:00-18:30', 'phone': '+1-604-879-8431', 'website': 'https://www.frontandcompany.com/'}"
49.2470948,-123.1014265,bakery,Sweet Thea Bakery,"{'addr:housenumber': '4305', 'addr:street': 'Main Street'}"
49.2468303,-123.101011,clothes,Hazel & Jools,"{'addr:province': 'BC', 'addr:housenumber': '4280', 'addr:street': 'Main Street', 'clothes': 'maternity', 'addr:city': 'Vancouver'}"
49.2499473,-123.1007949,stationery,The Regional Assembly Of Text,"{'opening_hours': 'Mo-Sa 11:00-18:00; Su 12:00-17:00', 'addr:housenumber': '3934', 'addr:street': 'Main Street'}"
49.260265,-123.138417,clothes,Exposure,{}
49.2602568,-123.1389468,shoes,Ronsons,{}
49.2576592,-123.127453,bakery,Max's Deli,"{'addr:province': 'BC', 'wheelchair': 'yes', 'payment:credit_cards': 'yes', 'opening_hours': 'Mo-Sa 09:00-19:00; Su 09:00-17:00', 'addr:street': 'Oak Street', 'payment:debit_cards': 'yes', 'addr:city': 'Vancouver'}"
49.2575122,-123.127469,supermarket,Sunshine Market,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '3135', 'opening_hours': 'Mo-Su 10:30-21:00', 'check_date:opening_hours': '2022-01-22', 'addr:street': 'Oak Street', 'addr:city': 'Vancouver'}"
49.2721327,-123.134934,seafood,Seafood City,"{'website': 'https://www.seafoodcitygi.com/', 'addr:housenumber': '1689', 'phone': '+1-604-688-1818', 'indoor': 'yes', 'addr:street': 'Johnston Street', 'email': 'brian@seafoodcitygi.com', 'addr:unit': '143'}"
49.272185,-123.134982,butcher,Tenderland Meats,"{'opening_hours': 'Mo-Su 9:00-19:00', 'indoor': 'yes', 'website': 'https://tenderlandmeats.com/', 'addr:housenumber': '1689', 'addr:street': 'Johnston Street', 'phone': '+1-604-688-6951'}"
49.2722203,-123.1350636,bakery,Stuarts Quality Baked Goods,{'indoor': 'yes'}
49.2721888,-123.1351119,confectionery,Candy Kitchen,{'indoor': 'yes'}
49.2722465,-123.1351884,butcher,Dussa's Ham & Cheese,{'indoor': 'yes'}
49.2722544,-123.13525,bakery,Lee's Donuts,"{'indoor': 'yes', 'not:brand:wikidata': 'Q6512810'}"
49.2722701,-123.1351414,beverages,The Milkman,{'indoor': 'yes'}
49.272251,-123.135005,spices,The Grainry,"{'opening_hours': 'We-Su 09:00-17:00', 'indoor': 'yes', 'website': 'http://www.thegrainry.com/', 'addr:housenumber': '1689', 'addr:street': 'Johnston Street', 'phone': '+1-604-681-6426'}"
49.2723817,-123.1352724,bakery,Siegel's Bagels,"{'website': 'https://siegelsbagels.com/', 'addr:housenumber': '1689', 'phone': '+1-604-685-5670', 'amenity': 'cafe', 'opening_hours': 'Mo-Su 09:00-18:00;Mo-Su 09:00-19:00', 'indoor': 'yes', 'cuisine': 'bagel', 'addr:street': 'Johnston Street', 'addr:unit': '22', 'addr:city': 'Vancouver'}"
49.2723916,-123.135204,confectionery,ChocolaTas,"{'opening_hours': 'Mo-Su 09:00-18:00', 'website': 'https://chocolatas.com/', 'addr:housenumber': '1689', 'addr:street': 'Johnston Street', 'phone': '+1-604-488-1226;+1-877-668-8932', 'addr:unit': '151'}"
49.2724451,-123.135356,seafood,The Salmon Shop,{}
49.2727286,-123.1354928,bakery,Terra Breads,"{'phone': '+1-604-685-3102', 'indoor': 'yes'}"
49.2726481,-123.135655,seafood,Longliner Seafood,{'indoor': 'yes'}
49.2723314,-123.134841,tea,Granville Island Tea Company,"{'website': 'https://granvilletea.com/', 'addr:housenumber': '1689', 'phone': '+1-604-683-7491', 'indoor': 'yes', 'addr:street': 'Johnston Street', 'email': 'info@granvilletea.com', 'addr:unit': '117'}"
49.2723025,-123.1348088,market,South China Sea's Trading Company,{'indoor': 'yes'}
49.269868,-123.14338,gift,Stone Tile,"{'addr:housenumber': '1775', 'addr:street': 'Pine Street'}"
49.269904,-123.137586,bakery,Bakery 101,"{'opening_hours': 'Mo-Sa 08:00-18:00', 'website': 'https://www.picachef.com/'}"
49.3128469,-123.0779361,outdoor,Highwater Tackle,"{'addr:housenumber': '201', 'addr:street': 'Lonsdale Avenue', 'phone': '+1-604-986-3239', 'addr:city': 'North Vancouver City'}"
49.263607,-123.133344,stationery,Top Printing Copy Centre,{}
49.2747156,-123.1220528,alcohol,Swirl Wine Store,"{'opening_hours': 'Mo-Sa 10:00-21:00; Su 11:00-19:00', 'addr:housenumber': '1185', 'addr:street': 'Mainland Street', 'drive_through': 'no', 'addr:city': 'Vancouver'}"
49.269578,-123.141652,gift,Casa,"{'addr:housenumber': '1636', 'addr:unit': '101', 'addr:street': 'West 2nd Avenue'}"
49.269578,-123.142234,gift,TCS Antiques,"{'website': 'https://threecenturiesshop.com/', 'addr:housenumber': '1662', 'addr:street': 'West 2nd Avenue'}"
49.2743145,-123.1221035,convenience,Martway,"{'opening_hours': '24/7', 'addr:housenumber': '216', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
49.273825,-123.0693521,gift,Puff,"{'addr:housenumber': '1204', 'addr:street': 'Commercial Drive'}"
49.2566641,-123.1852277,convenience,Canada Superstar Convenience Store,{}
49.2549744,-123.2354076,sports,Running Room,"{'brand:wikidata': 'Q102351412', 'website': 'https://www.runningroom.com/', 'addr:housenumber': '3308', 'addr:street': 'Wesbrook Mall', 'entrance': 'yes', 'brand': 'Running Room', 'addr:postcode': 'V6S 0A8', 'addr:city': 'Vancouver'}"
49.2758662,-123.0692844,gift,Dream Designs,"{'addr:housenumber': '956', 'addr:street': 'Commercial Drive'}"
49.2756299,-123.0693018,gift,Kali,"{'addr:housenumber': '1000', 'addr:street': 'Commercial Drive'}"
49.2755661,-123.0693,confectionery,Commercial Drive Licorice Parlour,"{'addr:province': 'BC', 'addr:housenumber': '1002', 'addr:street': 'Commercial Drive', 'addr:city': 'Vancouver'}"
49.3076581,-123.040046,outdoor,MEC Mountain Equipment Company,"{'alt_name': 'MEC', 'addr:housenumber': '212', 'short_name': 'MEC', 'addr:street': 'Brooksbank Avenue', 'addr:postcode': 'V7J 2C1', 'addr:city': 'North Vancouver City'}"
49.196456,-123.17783,clothes,Hermès,"{'brand:wikidata': 'Q843887', 'brand': 'Hermès', 'brand:wikipedia': 'en:Hermès'}"
49.196632,-123.177758,alcohol,The Cellar,{}
49.196791,-123.177718,convenience,Hudson,"{'brand:wikidata': 'Q111534515', 'brand': 'Hudson', 'brand:wikipedia': 'en:Hudson Group'}"
49.197952,-123.178786,gift,The Gourmet Shop,{}
49.198117,-123.179262,electronics,Tech On The Go,{}
49.198494,-123.179904,convenience,Hudson,"{'brand:wikidata': 'Q111534515', 'brand': 'Hudson', 'brand:wikipedia': 'en:Hudson Group'}"
49.197234,-123.177505,newsagent,Relay,"{'brand:wikidata': 'Q3424298', 'brand': 'Relay', 'brand:wikipedia': 'en:Relay (shop)'}"
49.197136,-123.17736,chemist,yvs Your Vitamin Store,{}
49.1973966,-123.174595,newsagent,CNN News Stand,{}
49.1970876,-123.17591,convenience,Hudson,"{'brand:wikidata': 'Q111534515', 'brand': 'Hudson'}"
49.196714,-123.177388,gift,Thinking Canada,{}
49.2711922,-123.1069035,alcohol,Legacy Liquor,"{'opening_hours': 'Mo-Su 10:00-23:00', 'website': 'https://legacyliquorstore.com/', 'addr:housenumber': '1633', 'addr:street': 'Manitoba Street', 'phone': '+1-604-331-7900', 'addr:postcode': 'V5Y 0B8'}"
49.272646,-123.149985,convenience,Circle K,"{'brand:wikidata': 'Q3268010', 'addr:province': 'BC', 'addr:housenumber': '1997', 'brand:wikipedia': 'en:Circle K', 'addr:street': 'Cornwall Avenue', 'brand': 'Circle K', 'addr:city': 'Vancouver'}"
49.312706,-123.0273932,alcohol,Seymour's Liquor Store,{}
49.2695869,-123.1323169,art,Federation Gallery,"{'website': 'https://artists.ca/', 'addr:housenumber': '1241', 'addr:street': 'Cartwright Street'}"
49.278622,-123.0978377,butcher,Carley Quality Meat Ltd.,{}
49.281941,-123.003218,convenience,Burnaby Heights Market,"{'addr:housenumber': '281', 'addr:street': 'Willingdon'}"
49.2698445,-123.0561632,convenience,7-Eleven,"{'brand:wikidata': 'Q259340', 'brand': '7-Eleven', 'brand:wikipedia': 'en:7-Eleven'}"
49.2679801,-123.1511264,alcohol,Bimini's Private Liquor Store,"{'addr:housenumber': '2018', 'addr:street': 'West 4th Avenue'}"
49.2687057,-123.1416,confectionery,Chocolate Arts,"{'opening_hours': 'Mo-Sa 10:00-18:00; Su 12:00-17:00', 'description': 'chocolate coffee and more...', 'website': 'https://chocolatearts.com/', 'addr:housenumber': '1620', 'addr:street': 'West 3rd Avenue'}"
49.2741129,-123.12018,beauty,Modern Nails,"{'addr:province': 'BC', 'addr:housenumber': '1138', 'beauty': 'nails', 'phone': '+1-604-559-9918', 'opening_hours': 'Mo-Sa 10:00-19:00; Su 10:00-18:00', 'addr:street': 'Pacific Boulevard', 'addr:city': 'Vancouver'}"
49.278408,-123.124588,convenience,The Oxygen Mart,"{'addr:province': 'BC', 'opening_hours': 'Su-Th 10:00-24:00, Fr,Sa 10:00-03:00', 'addr:housenumber': '1093', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
49.2840719,-123.117383,cosmetics,Sephora,"{'brand:wikidata': 'Q2408041', 'addr:province': 'BC', 'level': '0', 'brand:wikipedia': 'en:Sephora', 'opening_hours': 'Mo-Tu 10:00-19:00; We-Fr 10:00-21:00; Sa 10:00-20:00; Su 11:00-19:00', 'brand': 'Sephora', 'addr:city': 'Vancouver'}"
49.285035,-123.113829,jewelry,Birks,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'website': 'https://www.maisonbirks.com/en/storelocator/maison-birks-downtown-vancouver', 'addr:housenumber': '698', 'addr:street': 'West Hastings Street', 'payment:bitcoincash': 'yes', 'addr:city': 'Vancouver'}"
49.2828503,-123.1178846,clothes,Aritzia,"{'brand:wikidata': 'Q4791147', 'addr:province': 'BC', 'brand': 'Aritzia', 'brand:wikipedia': 'en:Aritzia', 'clothes': 'women', 'addr:city': 'Vancouver'}"
49.2814531,-123.119255,electronics,Best Buy,"{'brand:wikidata': 'Q533415', 'addr:province': 'BC', 'wheelchair': 'yes', 'payment:credit_card': 'yes', 'brand:wikipedia': 'en:Best Buy', 'payment:cash': 'yes', 'opening_hours': 'Mo-Sa 09:00-21:00; Su 10:00-19:00', 'payment:debit_cards': 'yes', 'brand': 'Best Buy', 'addr:city': 'Vancouver'}"
49.2764951,-123.1216802,convenience,7-Eleven,"{'brand:wikidata': 'Q259340', 'addr:housenumber': '1085', 'brand:wikipedia': 'en:7-Eleven', 'opening_hours': '24/7', 'addr:street': 'Homer Street', 'brand': '7-Eleven', 'addr:city': 'Vancouver'}"
49.2764937,-123.121129,art,Jennifer Kostuik Gallery,"{'addr:province': 'BC', 'opening_hours': 'Tu-We 10:00-18:00; Th-Fr 10:00-20:00; Sa 10:00-18:00; Su 13:00-17:00', 'addr:housenumber': '1070', 'addr:street': 'Homer Street', 'addr:city': 'Vancouver'}"
49.2799356,-123.1081374,supermarket,大統華 T&T Supermarket,"{'brand:wikidata': 'Q837893', 'addr:province': 'BC', 'website': 'https://www.tntsupermarket.com', 'internet_access': 'wlan', 'air_conditioning': 'yes', 'level': '0', 'brand:wikipedia': 'en:T & T Supermarket', 'internet_access:fee': 'no', 'branch': 'Chinatown Store', 'addr:city': 'Vancouver', 'addr:housenumber': '181', 'opening_hours': 'Mo-Su 08:30-22:00', 'name:en': 'T&T Supermarket', 'addr:street': 'Keefer Place', 'payment:debit_cards': 'yes', 'name:zh-Hans': '大统华', 'name:zh-Hant': '大統華', 'brand': 'T&T Supermarket'}"
49.2292977,-123.0909016,supermarket,Buy-Low Foods,"{'addr:province': 'BC', 'addr:housenumber': '6095', 'addr:street': 'Fraser Street', 'payment:debit_cards': 'yes', 'addr:city': 'Vancouver'}"
49.2281755,-123.090877,clothes,Rokko Sarees & Fabrics,"{'addr:province': 'BC', 'addr:housenumber': '6201', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2793575,-123.100941,bakery,Streamland Bakery,"{'addr:housenumber': '178', 'addr:street': 'Keefer Street', 'addr:city': 'Vancouver'}"
49.266589,-123.1553431,convenience,Helen Grocery,"{'addr:postcode': 'V6K 3G6', 'addr:housenumber': '2143', 'addr:street': 'Yew St'}"
49.2699981,-123.1336076,art,Studio 13 Fine Art,"{'addr:housenumber': '1315', 'addr:street': 'Railspur Alley'}"
49.2700217,-123.1336599,art,Ladryna Design,"{'addr:housenumber': '1321', 'addr:street': 'Railspur Alley'}"
49.2700602,-123.133723,art,Peter Kiss Gallery,"{'website': 'www.peterkiss.com', 'addr:housenumber': '1327', 'addr:street': 'Railspur Alley'}"
49.2701005,-123.1337954,art,Dalbergia Wood + Fine Objects,"{'addr:housenumber': '1333', 'addr:street': 'Railspur Alley'}"
49.270132,-123.1338423,alcohol,Artisan Sake Maker,"{'website': 'https://www.artisansakemaker.com/', 'addr:housenumber': '1339', 'phone': '+1-604-685-7253', 'opening_hours': 'Mo-Su 11:30-18:00', 'addr:street': 'Railspur Alley', 'addr:postcode': 'V6H 4G9', 'email': 'info@artisansakemaker.com'}"
49.270185,-123.141008,art,Westbridge Fine Art Auction House,"{'opening_hours': 'We-Sa 11:00-17:00', 'website': 'https://westbridge-fineart.com/', 'addr:housenumber': '1737', 'addr:street': 'Fir Street'}"
49.272022,-123.1361148,gift,Eclectic Finds,"{'addr:housenumber': '1654', 'addr:street': 'Duranleau Street'}"
49.2717955,-123.1362135,clothes,Make,"{'addr:housenumber': '1648', 'addr:street': 'Duranleau Street'}"
49.2717012,-123.1364522,jewelry,Michael Dean Design,"{'addr:housenumber': '1808', 'addr:street': 'Boatlift Lane'}"
49.2721196,-123.1366497,clothes,Mawlana,{}
49.2812607,-123.0477028,alcohol,High Point Beer Wine Spirits,"{'website': 'https://www.highpointbws.com/', 'addr:housenumber': '2769', 'phone': '+1-604-638-1632', 'drive_through': 'no', 'opening_hours': 'Mo-Su 09:00-23:00', 'addr:street': 'East Hastings Street', 'addr:postcode': 'V5K 1Z8', 'email': 'info@highpointbws.com', 'addr:city': 'Vancouver'}"
49.2833439,-123.1035984,gift,Kimprints,"{'addr:housenumber': '41', 'addr:street': 'Powell Street'}"
49.283111,-123.104863,clothes,Haven,"{'website': 'www.havenshop.ca', 'addr:housenumber': '7', 'addr:street': ""Gaoler's Mews""}"
49.2833643,-123.1030681,clothes,Stussy,"{'addr:housenumber': '49', 'addr:street': 'Powell Street'}"
49.2766085,-123.0770211,supermarket,Fujiya,"{'opening_hours': 'Mo-Sa 09:00-19:00; Su 10:00-19:00', 'cuisine': 'japanese', 'payment:credit_cards': 'yes', 'addr:street': 'Clark Drive', 'air_conditioning': 'yes', 'addr:city': 'Vancouver'}"
49.2856005,-123.1151194,art,Sun Zen Art Gallery,"{'addr:province': 'BC', 'website': 'https://www.villeroy-boch.com/', 'addr:housenumber': '420', 'phone': '+1-604-681-5884', 'addr:street': 'Howe Street', 'addr:postcode': 'V6C 2X1', 'addr:city': 'Vancouver'}"
49.2329106,-123.0758563,alcohol,Jak's Beer Wine Spirits,"{'addr:housenumber': '1445', 'addr:street': 'East 41st Avenue', 'phone': '+1-604-324-1402', 'addr:postcode': 'V5P 1J8', 'addr:city': 'Vancouver'}"
49.2329592,-123.0779191,beauty,Ursula Salon of Beauty,"{'addr:housenumber': '1365', 'addr:street': 'East 41st Avenue'}"
49.2269684,-123.1286407,sports,Cyclone Taylor,"{'opening_hours': 'Mo off; Tu-Sa 10:00-18:00; Su 12:00-16:00', 'addr:housenumber': '1005', 'addr:street': 'West 49th Avenue', 'phone': '+1-604-264-9261', 'addr:postcode': 'V6M 2P7', 'addr:city': 'Vancouver'}"
49.210601,-123.0728606,sports,Home Billiards,{}
49.2344802,-123.1608892,art,West Side Window Coverings & Design,{}
49.2558675,-123.1849338,charity,HOB Too,{}
49.2112146,-123.0917868,shoes,Euro Shoes,"{'addr:province': 'BC', 'addr:housenumber': '671', 'addr:street': 'Southeast Marine Drive', 'addr:city': 'Vancouver'}"
49.2106152,-123.07353,electronics,openbox.ca,"{'addr:housenumber': '1608', 'addr:street': 'Southeast Marine Drive'}"
49.2910061,-123.1271718,newsagent,Urban News,"{'source:location': 'gps', 'service:bicycle:rental': 'yes', 'source': 'survey'}"
49.2345995,-123.1832818,beauty,Sunset Tanning Salon,{}
49.2345988,-123.1837203,beauty,blink beauty bar,{'phone': '+1-604-261-8144'}
49.2345117,-123.1616187,beauty,Bernie Beauty Salon,{'phone': '+1-604-709-0907'}
49.2345048,-123.157809,bakery,Cobs Breads,{}
49.2345086,-123.1581519,bag,Forero's Bags and Luggage,{}
49.2345023,-123.1577264,photo,Kerrisdale Camera,{}
49.2345054,-123.1580208,shoes,The Bootery,"{'addr:housenumber': '2182', 'addr:street': 'West 41st Avenue'}"
49.2347002,-123.1570406,shoes,Freedman Shoes,{}
49.2346929,-123.1567948,shoes,Naot,{}
49.2346899,-123.1567451,clothes,Robsons,{}
49.2341748,-123.1402113,beauty,Monica Beauty & Wellness,{}
49.1786212,-123.1361345,beauty,Sau San Tong Swimming & Beauty,{}
49.2619803,-123.0228796,clothes,Stormtech Factory Outlet,"{'opening_hours': '10:00-18:00', 'website': 'https://www.stormtech.ca/pages/stormtech-factory-outlet', 'addr:housenumber': '2550', 'addr:street': 'Boundary Road'}"
49.263394,-123.1873803,sports,West Point Multisport,"{'addr:housenumber': '3780', 'addr:street': 'West 10th Avenue', 'addr:city': 'Vancouver'}"
49.2641922,-123.184601,bakery,Angus Bakery & Cafe,"{'addr:housenumber': '3636', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
49.2640674,-123.176824,beauty,Butterfly Studio & Spa,"{'website': 'https://butterflystudiovancouver.ca/', 'addr:housenumber': '3252', 'addr:street': 'West Broadway', 'phone': '+1-604-733-5648', 'email': 'butterflybeautyspa@gmail.com'}"
49.2640631,-123.1764446,beauty,Deux Chic,{}
49.264062,-123.1763492,photo,First Foto,{}
49.2640302,-123.174361,second_hand,Turnabout,"{'website': 'https://turnabout.com/', 'addr:housenumber': '3112', 'addr:street': 'West Broadway', 'second_hand': 'clothing'}"
49.2640519,-123.175142,bakery,Notte'ss Bonton Pastry,{'website': 'https://www.nottesbontonpastry.com/'}
49.2639934,-123.1717162,cannabis,Inspired Cannabis,"{'delivery': 'yes', 'addr:housenumber': '2978', 'addr:street': 'West Broadway'}"
49.2639894,-123.170996,clothes,Style Botique,{}
49.2639309,-123.167704,beauty,Icy Hair Design & Skin Care,"{'addr:housenumber': '2760', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
49.2635426,-123.1464935,beauty,My Salon,"{'addr:housenumber': '1830', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
49.2632713,-123.1280754,beauty,Crescent Nail & Spa,"{'addr:housenumber': '1066', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
