lat,lon,type,name,tags,category
49.2673455,-123.112992,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:postcode': 'V5Y 3W3', 'addr:city': 'Vancouver', 'addr:housenumber': '2035', 'outdoor_seating': 'yes', 'addr:street': 'Yukon Street', 'brand': 'Starbucks'}",food
49.2390725,-123.065003,fast_food,Dairy Queen,"{'brand:wikidata': 'Q1141226', 'cuisine': 'ice_cream;burger', 'takeaway': 'yes', 'brand': 'Dairy Queen', 'brand:wikipedia': 'en:Dairy Queen', 'url': 'http://www.dairyqueen.com/us-en/store-details/7706/'}",food
49.2769275,-123.0815616,ice_cream,La Casa Gelato,"{'addr:housenumber': '1033', 'shop': 'ice_cream', 'payment:credit_cards': 'no', 'phone': '+1 604 251 3211', 'payment:cash': 'yes', 'opening_hours': 'Mo-Su 11:00-23:00', 'addr:street': 'Venables Street', 'payment:debit_cards': 'yes', 'addr:postcode': 'V6A 3R9', 'url': 'http://www.lacasagelato.com', 'addr:city': 'Vancouver'}",food
49.2412795,-123.101696,restaurant,Au Petit Café,"{'opening_hours': 'closed permanently in 2020', 'cuisine': 'vietnamese', 'addr:housenumber': '4851', 'addr:street': 'Main Street', 'restaurant': 'vacant'}",food
49.225037,-123.0659194,restaurant,Nishiki Sushi Bar,"{'cuisine': 'japanese', 'website': 'www.qqsushi.com', 'addr:housenumber': '6501', 'addr:street': 'Victoria Drive', 'phone': '+1-604-323-0002'}",food
49.226217,-123.065504,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",food
49.2540306,-123.2351432,cafe,Blenz Coffee,"{'brand:wikidata': 'Q4926090', 'website': 'http://www.blenz.ca/', 'addr:housenumber': '3381', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'addr:street': 'Wesbrook Mall', 'entrance': 'yes', 'takeaway': 'yes', 'brand': 'Blenz Coffee', 'addr:postcode': 'V6S 0B1', 'addr:city': 'Vancouver'}",food
49.2613904,-123.1532615,restaurant,Indishspensable,{},food
49.2625141,-123.1527767,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",food
49.2621248,-123.1532374,restaurant,Gramercy Grill,{},food
49.2623651,-123.1532375,restaurant,Trees Organic,"{'opening_hours': 'Mo-Sa 07:00-22:00, Su 08:00-22:00', 'cuisine': 'coffee_shop', 'addr:housenumber': '2655', 'addr:street': 'Arbutus Street', 'addr:postcode': 'V6J 3Y4', 'addr:city': 'Vancouver'}",food
49.2629899,-123.1527502,restaurant,Napoletana,{'cuisine': 'pizza'},food
49.3066775,-123.0365159,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'website': 'http://www.mcdonalds.ca/', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': '24/7', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}",food
49.2634834,-123.115745,cafe,Blenz Coffee,"{'addr:province': 'BC', 'addr:housenumber': '521', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",food
49.2634515,-123.1197194,cafe,Blenz Coffee,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 06:00-20:00', 'addr:housenumber': '695', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",food
49.2631147,-123.1182125,restaurant,Sushi Dragon,"{'addr:province': 'BC', 'cuisine': 'sushi', 'addr:housenumber': '614', 'addr:street': 'West Broadway', 'phone': '+1-604-879-1889', 'addr:city': 'Vancouver'}",food
49.2630988,-123.1178176,cafe,OneZo Tapioca,"{'brand:wikidata': 'Q111537052', 'brand:en': 'OneZo Tapioca', 'addr:housenumber': '608', 'cuisine': 'bubble_tea', 'name:en': 'OneZo Tapioca', 'addr:street': 'West Broadway', 'takeaway': 'yes', 'brand:zh': '丸作', 'brand': 'OneZo Tapioca', 'name:zh': '丸作', 'addr:city': 'Vancouver'}",food
49.2630798,-123.116063,restaurant,Peaceful Restaurant,"{'addr:province': 'BC', 'cuisine': 'chinese', 'addr:housenumber': '#110 532', 'addr:street': 'West Broadway', 'phone': '+1-604-879-9878', 'addr:city': 'Vancouver'}",food
49.275651,-123.201754,restaurant,The Galley Restaurant and Grill,{'level': '1'},food
49.2873653,-123.128789,cafe,Bubble World Tea House,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 11:30-02:00', 'addr:housenumber': '1325', 'shop': 'tea', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",food
49.2193318,-123.149371,restaurant,Land & Sea Restaurant & Bar,"{'opening_hours': 'Tu-Su 17:00-22:00', 'website': 'https://landandseayvr.com', 'addr:housenumber': '1864', 'addr:street': 'West 57th Avenue', 'phone': '+1 604 263 0155', 'addr:postcode': 'V6P 1T7'}",food
49.2621478,-123.0447466,fast_food,Mr. Sub,"{'brand:wikidata': 'Q6929225', 'website': 'locations/', 'addr:housenumber': '2885', 'phone': '+1-604-251-1615', 'brand:wikipedia': 'en:Mr. Sub', 'opening_hours': 'Mo-Fr 09:00-23:00; Sa-Su 09:00-22:00', 'cuisine': 'sandwich', 'addr:street': 'East Broadway', 'takeaway': 'yes', 'brand': 'Mr. Sub', 'url': 'http://www.mrsub.ca'}",food
49.3053018,-123.0316749,fast_food,A&W,"{'brand:wikidata': 'Q2818848', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'A&W', 'brand:wikipedia': 'en:A&W (Canada)'}",food
49.2424585,-123.003994,restaurant,No. 1 Beef Noodle,"{'website': 'https://jynoodle.com/', 'addr:housenumber': '4741', 'phone': '+1-604-438-6648', 'opening_hours': 'Su-Th 10:00-23:30; Fr-Sa 10:00-00:30', 'cuisine': 'beef_noodle;chinese', 'addr:street': 'Willingdon Avenue', 'email': 'info@jynoodle.com'}",food
49.2642237,-123.0137679,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '4122', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Fr 05:00-22:00; Sa 06:00-22:00; Su 06:30-21:30', 'cuisine': 'coffee_shop', 'addr:street': 'Dawson Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Burnaby'}",food
49.2311658,-123.008436,restaurant,Saffron Indian Cuisine,"{'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'http://saffroncuisine.ca/', 'addr:housenumber': '4300', 'phone': '+1-604-436-5000', 'opening_hours': 'Su-Th 11:30-22:00; Fr-Sa 11:30-23:00', 'cuisine': 'indian', 'addr:street': 'Kingsway', 'url': 'http://www.saffroncuisine.ca/', 'email': 'saffroncuisine@shaw.ca', 'addr:unit': '5', 'addr:city': 'Burnaby'}",food
49.2324709,-123.0240186,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'brand:wikipedia': 'en:Starbucks'}",food
49.23414,-123.1399405,restaurant,Grand Honour,{'cuisine': 'chinese'},food
49.2638283,-123.1413786,restaurant,Earls,"{'opening_hours': 'Su-Th 11:30-24:00, Fr,Sa 11:30-01:00', 'check_date:opening_hours': '2022-01-09'}",food
49.2634307,-123.138066,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:province': 'BC', 'website': 'http://www.mcdonalds.ca/', 'addr:housenumber': '1482', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': 'Su-Th 06:00-24:00; Fr-Sa 06:00-01:00', 'cuisine': 'burger', 'addr:street': 'West Broadway', 'takeaway': 'yes', 'brand': ""McDonald's"", 'addr:city': 'Vancouver'}",food
49.2656284,-123.2543584,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'wheelchair': 'yes', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}",food
49.2656704,-123.2542726,fast_food,Pizza Pizza,"{'brand:wikidata': 'Q1194143', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Pizza Pizza', 'brand:wikipedia': 'en:Pizza Pizza'}",food
49.2655654,-123.254337,fast_food,Stackables,{},food
49.2673017,-123.2526955,cafe,Ike's Café,"{'opening_hours': 'Mo-Fr 08:00-18:00; Sa-Su 11:00-18:00', 'wheelchair': 'yes'}",food
49.2658558,-123.2544402,restaurant,Triple O's,"{'wheelchair': 'yes', 'cuisine': 'burger'}",food
49.2601863,-123.248397,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'wheelchair': 'yes', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}",food
49.1916327,-123.13096,restaurant,Italian Tomato Restaurant,"{'cuisine': 'italian', 'website': 'http://www.italiantomato.ca/', 'addr:housenumber': '8380', 'addr:street': 'Bridgeport Road', 'phone': '+1-604-247-0040', 'addr:postcode': 'V6X 3C7'}",food
49.2267483,-123.128868,fast_food,A&W,"{'brand:wikidata': 'Q2818848', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'A&W', 'brand:wikipedia': 'en:A&W (Canada)'}",food
49.2835819,-123.1040678,restaurant,Local Public Eatery,"{'wheelchair': 'no', 'website': 'http://www.chillwinston.com'}",food
49.190695,-123.139231,restaurant,The Deck Kitchen + Bar,"{'addr:province': 'BC', 'amenity:bar': 'yes', 'website': 'https://www.deckkitchenandbar.com/', 'contact:facebook': 'https://m.facebook.com/deckatpgh', 'alt_name': 'The Deck Kitchen + Bar at Pacific Gateway Hotel', 'addr:housenumber': '3500', 'internet_access': 'wlan', 'phone': '+1-604-276-1954', 'outdoor_seating': 'yes', 'addr:street': 'Cessna Drive', 'addr:postcode': 'V7B 1C7', 'addr:city': 'Richmond'}",food
49.192187,-123.0836642,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '12571', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Bridgeport Road', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:unit': '110'}",food
49.1912604,-123.129409,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.ca/en-ca/_Our+Stores/_Store+Locator/StoreLocatorMap.htm?StoreKey=103752', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:postcode': 'V6X 0A8', 'addr:city': 'Richmond', 'addr:housenumber': '8525', 'phone': '+1-604-247-0717', 'opening_hours': 'Mo-Fr 05:00-22:00; Sa, Su 05:30-22:00', 'addr:street': 'Sea Island Way', 'brand': 'Starbucks'}",food
49.1912497,-123.1286598,fast_food,Burger King,"{'brand:wikidata': 'Q177054', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'Burger King', 'brand:wikipedia': 'en:Burger King'}",food
49.284394,-123.1085678,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:postcode': 'V6B 1A7', 'addr:city': 'Vancouver', 'addr:housenumber': '199', 'opening_hours': 'Mo-Fr 06:00-22:00; Sa 06:30-22:00; Su 06:30-21:00', 'addr:street': 'Water Street', 'brand': 'Starbucks'}",food
49.2631506,-123.1216282,restaurant,Meat & Bread,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '796', 'indoor_seating': 'yes', 'smoking': 'no', 'opening_hours': 'Mo-Su 11:00-15:00', 'outdoor_seating': 'no', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",food
49.2106799,-123.1028104,fast_food,Triple-O's,"{'website': 'http://www.tripleos.com/?p2=/modules/tripleocanada/location.jsp&id=16', 'addr:housenumber': '196', 'addr:street': 'Southeast Marine Drive', 'phone': '+1-604-324-1576', 'addr:postcode': 'V5X 2S3', 'addr:city': 'Vancouver'}",food
49.2515901,-123.1272753,cafe,Pallet Coffee Roasters,"{'opening_hours': 'Mo-Su 08:00-15:00', 'addr:housenumber': '3820', 'addr:street': 'Oak Street', 'addr:city': 'Vancouver'}",food
49.279771,-123.129926,restaurant,The Basic,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1031', 'phone': '+1-604-682-3683', 'opening_hours': 'Mo-Su 08:00-15:00', 'cuisine': 'breakfast', 'addr:street': 'Davie Street', 'addr:postcode': 'V6E 1M5', 'addr:city': 'Vancouver'}",food
49.2795194,-123.130102,fast_food,Vera's Burger Shack,"{'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'http://www.verasburgershack.com/store-locations/', 'addr:housenumber': '1030', 'phone': '+1-604-893-8372;+1-604-893-9370', 'drive_through': 'no', 'opening_hours': 'Mo,We,Th 11:00-24:00, Tu,Fr,Sa 11:00-02:00, Su 11:00-22:00', 'check_date:opening_hours': '2021-08-05', 'addr:street': 'Davie Street', 'addr:postcode': 'V6E 1N2', 'addr:city': 'Vancouver'}",food
49.2787557,-123.130101,cafe,Caffe Mira,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 07:30-17:00; Sa, Su 09:00-16:00', 'wheelchair': 'yes', 'addr:housenumber': '1225', 'addr:street': 'Burrard Street', 'addr:city': 'Vancouver'}",food
49.2803846,-123.130937,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'wheelchair': 'limited', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '1097', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 05:30-19:00; Sa,Su 06:30-19:00', 'cuisine': 'coffee_shop', 'addr:street': 'Davie Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",food
49.2397994,-123.029963,restaurant,Sushi Taku,"{'website': 'https://sushitaku.ca/', 'addr:housenumber': '4902', 'phone': '+1-604-454-1023', 'opening_hours': '11:30-21:00', 'cuisine': 'sushi', 'addr:street': 'Joyce Street', 'takeaway': 'yes', 'addr:postcode': 'V5R 4G6', 'email': 'sushi.taku.joyce@gmail.com', 'survey:date': '2021-08-19', 'addr:city': 'Vancouver'}",food
49.2650465,-123.0242721,restaurant,Knight & Day Restaurant,"{'website': 'http://www.knightandday.com/', 'addr:housenumber': '3684', 'addr:street': 'Lougheed Highway', 'phone': '+1-604-299-7701', 'addr:postcode': 'V5M 2A8', 'addr:city': 'Vancouver'}",food
49.2682302,-123.1661718,cafe,Cornerstone Coffee Shop,{},food
49.2681926,-123.1647247,cafe,Cafe Lokal,"{'website': 'https://www.cafelokal.ca', 'addr:housenumber': '2610', 'phone': '+1-604-739-0098', 'opening_hours': 'Mo-Su 07:30-18:00', 'addr:street': 'West 4th Avenue', 'addr:postcode': 'V6K 1P8', 'addr:city': 'Vancouver'}",food
49.2554899,-123.1153351,fast_food,Flying Wedge Pizza,"{'opening_hours': 'Su-We 11:00-21:00; Th 11:00-21:30; Fr,Sa 11:00-22:00', 'cuisine': 'pizza', 'website': 'http://www.flyingwedge.com', 'addr:housenumber': '3357', 'addr:street': 'Cambie Street', 'phone': '+1-604-874-8284'}",food
49.2792951,-123.0978928,restaurant,Jang Mo Jib Korean Restaurant,"{'website': 'http://www.hons.ca/', 'addr:housenumber': '268', 'addr:street': 'Keefer Street'}",food
49.2803757,-123.118593,restaurant,Paramount Fine Foods,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'website': 'https://paramountfinefoodsbc.com/lebanese-fine-food/', 'addr:housenumber': '560', 'phone': '+1-604-699-9323', 'cuisine': 'middle_eastern', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",food
49.2802809,-123.118395,cafe,Chatime,"{'brand:wikidata': 'Q16829306', 'brand:en': 'Chatime', 'addr:province': 'BC', 'brand:wikipedia': 'en:Chatime', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '548', 'opening_hours': 'Su-Th 10:00-22:00; Fr,Sa 10:00-23:00', 'name:en': 'Chatime', 'addr:street': 'Robson Street', 'brand:zh': '日出茶太', 'brand': 'Chatime', 'name:zh': '日出茶太'}",food
49.2776017,-123.127219,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https://www.timhortons.com/', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'operator': 'Restaurant Brands International Inc.', 'addr:city': 'Vancouver', 'addr:housenumber': '756', 'opening_hours': '24/7', 'addr:street': 'Davie Street', 'brand': 'Tim Hortons'}",food
49.2767389,-123.125234,cafe,Perfecto Cafe,"{'addr:province': 'BC', 'opening_hours': '07:00-21:00', 'website': 'https://www.perfectocafe.ca/', 'addr:housenumber': '605', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",food
49.2434728,-123.0621724,fast_food,KFC,"{'brand:wikidata': 'Q524757', 'cuisine': 'chicken', 'alt_name': 'Kentucky Fried Chicken', 'takeaway': 'yes', 'brand': 'KFC', 'brand:wikipedia': 'en:KFC'}",food
49.2361234,-123.064932,restaurant,Golden Swan Restaurant,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 09:00-15:00,17:00-22:00', 'cuisine': 'chinese', 'addr:housenumber': '5380', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}",food
49.2375315,-123.065046,cafe,El Caracol Mexican Cafe,"{'addr:province': 'BC', 'addr:city': 'Vancouver'}",food
49.238342,-123.065174,restaurant,Hủ Tiếu Hồng Phát,"{'addr:province': 'BC', 'cuisine': 'vietnamese', 'addr:housenumber': '5076', 'addr:street': 'Victoria Drive', 'addr:postcode': 'V5P 3V1', 'addr:city': 'Vancouver'}",food
49.2338441,-123.0657751,restaurant,Shima-Ya,{},food
49.2251239,-123.0535019,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'brand:wikipedia': 'en:Starbucks'}",food
49.2581615,-123.1009363,fast_food,Papa's Gourmet Pizza,"{'addr:housenumber': '3030', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",food
49.2579769,-123.101392,restaurant,Kaori Izakaya,"{'addr:province': 'BC', 'addr:housenumber': '3043', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",food
49.2503562,-123.1007457,restaurant,Sun Sui Wah Seafood Restaurant,"{'website': 'http://www.sunsuiwah.com', 'addr:housenumber': '3888', 'phone': '+1-604-872-8822', 'opening_hours': '10:00-15:00,17:00-22:30', 'cuisine': 'chinese;dim_sum', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",food
49.2325226,-123.090106,fast_food,Church's Chicken,"{'brand:wikidata': 'Q1089932', 'website': 'http://www.churchschickenbc.ca/index.php?option=com_sobi2&sobi2Task=sobi2Details&sobi2Id=16&Itemid=64', 'addr:housenumber': '5704', 'brand:wikipedia': ""en:Church's Chicken"", 'cuisine': 'chicken', 'addr:street': 'Fraser Street', 'takeaway': 'yes', 'brand': ""Church's Chicken""}",food
49.178543,-123.1328754,restaurant,Tian Shi Fu Restaurant,"{'addr:province': 'BC', 'addr:housenumber': '8251', 'phone': '+1-604-276-9168', 'cuisine': 'chinese', 'name:en': 'Tian Shi Fu Restaurant', 'addr:street': 'Alexandra Road', 'name:zh': '田師傅湘菜', 'addr:city': 'Richmond'}",food
49.2711559,-123.1358083,restaurant,The Keg,"{'brand:wikidata': 'Q7744066', 'wheelchair': 'yes', 'website': 'https://www.kegsteakhouse.com/', 'phone': '+1-604-685-4735', 'brand:wikipedia': 'en:The Keg', 'cuisine': 'steak_house', 'brand': 'The Keg'}",food
49.2706361,-123.1366509,restaurant,The Vancouver Fish Company,"{'opening_hours': 'Mo-Th 11:30-21:00; Fr 11:30-22:00; Sa 11:00-22:00; Su 11:00-21:00', 'wheelchair': 'yes', 'website': 'http://www.whet.ca/', 'addr:housenumber': '1517', 'addr:street': 'Anderson Street', 'phone': '+1-604-696-0739'}",food
49.2707436,-123.1363777,restaurant,Tony's Fish and Oyster Café,"{'website': 'http://www.tonysfishandoystercafe.com', 'addr:housenumber': '1511', 'phone': '+1-604-683-7127', 'opening_hours': 'Mo-Fr 12:00-20:00; Sa,Su 12:00-20:30', 'cuisine': 'fish_and_chips', 'addr:street': 'Anderson Street', 'addr:postcode': 'V6H 3R5'}",food
49.2719814,-123.134014,restaurant,The Sandbar,"{'wheelchair': 'yes', 'website': 'https://www.vancouverdine.com/sandbar/', 'addr:housenumber': '1535', 'phone': '+1-604-669-9030', 'opening_hours': 'Mo-Th 11:30-22:30; Fr 11:30-23:30; Sa 11:00-23:30; Su 11:00-22:30', 'cuisine': 'seafood', 'addr:street': 'Johnston Street', 'addr:postcode': 'V6H 3R9', 'email': 'info@vancouverdine.com', 'addr:unit': '102', 'capacity': '300'}",food
49.2656103,-123.1219802,restaurant,Szechuan Chili Restaurant,"{'phone': '+1-604-874-3737', 'addr:housenumber': '804', 'addr:street': 'West 6th Avenue'}",food
49.2657441,-123.1223054,restaurant,Yanaki Sushi,"{'opening_hours': 'Mo-Sa 11:30-15:00,17:00-21:00', 'cuisine': 'sushi', 'addr:housenumber': '816', 'addr:street': 'West 6th Avenue', 'phone': '+1-604-708-5006'}",food
49.2655577,-123.1199868,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'website': 'http://www.subway.com/', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",food
49.263332,-123.1329176,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1288', 'phone': '+1-604-736-3311', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'West Broadway', 'takeaway': 'yes', 'brand': 'Subway'}",food
49.2633326,-123.1328362,fast_food,Panago,"{'brand:wikidata': 'Q17111672', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago', 'brand:wikipedia': 'en:Panago'}",food
49.2805385,-123.1316982,restaurant,Samurai Japanese Restaurant,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1108', 'phone': '+1-604-609-0078', 'opening_hours': 'Su-Th 11:00-23:00; Fr-Sa 11:00-00:00', 'cuisine': 'japanese', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",food
